id,metric_name,value,timestamp
1556,avg_price,119153.52185461785,2025-12-01 15:58:29.398505
1557,avg_rating,2.3531207348169185,2025-12-01 15:58:29.398505
1558,total_predicted_revenue,1191535.2185461784,2025-12-01 15:58:29.398505
1559,total_quantity,b'\n\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:29.398505
1560,batch_size,1.0,2025-12-01 15:58:29.398505
1561,avg_price,1276293.474471948,2025-12-01 15:58:30.254942
1562,avg_rating,4.214370541240439,2025-12-01 15:58:30.254942
1563,total_predicted_revenue,11486641.270247534,2025-12-01 15:58:30.254942
1564,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:30.254942
1565,batch_size,1.0,2025-12-01 15:58:30.254942
1566,avg_price,666270.0958706335,2025-12-01 15:58:31.081978
1567,avg_rating,1.6233674513082808,2025-12-01 15:58:31.081978
1568,total_predicted_revenue,5330160.766965068,2025-12-01 15:58:31.081978
1569,total_quantity,b'\x08\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:31.081978
1570,batch_size,1.0,2025-12-01 15:58:31.081978
1571,avg_price,1824348.5433306447,2025-12-01 15:58:31.595088
1572,avg_rating,4.83955391251801,2025-12-01 15:58:31.595088
1573,total_predicted_revenue,21892182.519967735,2025-12-01 15:58:31.595088
1574,total_quantity,b'\x0c\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:31.595088
1575,batch_size,1.0,2025-12-01 15:58:31.595088
1576,avg_price,1837875.012105185,2025-12-01 15:58:32.578759
1577,avg_rating,4.365778684675972,2025-12-01 15:58:32.578759
1578,total_predicted_revenue,20216625.133157037,2025-12-01 15:58:32.578759
1579,total_quantity,b'\x0b\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:32.578759
1580,batch_size,1.0,2025-12-01 15:58:32.578759
1581,avg_price,1170846.6522740268,2025-12-01 15:58:33.249155
1582,avg_rating,4.971685573017035,2025-12-01 15:58:33.249155
1583,total_predicted_revenue,10537619.870466242,2025-12-01 15:58:33.249155
1584,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:33.249155
1585,batch_size,1.0,2025-12-01 15:58:33.249155
1586,avg_price,1869116.7130454904,2025-12-01 15:58:34.108909
1587,avg_rating,4.3452959761376055,2025-12-01 15:58:34.108909
1588,total_predicted_revenue,9345583.565227453,2025-12-01 15:58:34.108909
1589,total_quantity,b'\x05\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:34.108909
1590,batch_size,1.0,2025-12-01 15:58:34.108909
1591,avg_price,1393829.376646246,2025-12-01 15:58:34.341584
1592,avg_rating,4.711120817889365,2025-12-01 15:58:34.341584
1593,total_predicted_revenue,13938293.76646246,2025-12-01 15:58:34.341584
1594,total_quantity,b'\n\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:34.341584
1595,batch_size,1.0,2025-12-01 15:58:34.341584
1596,avg_price,574951.499135735,2025-12-01 15:58:35.173395
1597,avg_rating,1.6028667065168711,2025-12-01 15:58:35.173395
1598,total_predicted_revenue,4024660.493950145,2025-12-01 15:58:35.173395
1599,total_quantity,b'\x07\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:35.173395
1600,batch_size,1.0,2025-12-01 15:58:35.173395
1601,avg_price,803622.6366977966,2025-12-01 15:58:36.135069
1602,avg_rating,3.075626116499997,2025-12-01 15:58:36.135069
1603,total_predicted_revenue,8036226.366977966,2025-12-01 15:58:36.135069
1604,total_quantity,b'\n\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:36.135069
1605,batch_size,1.0,2025-12-01 15:58:36.135069
